"epoch","hopfield_testset - _step","hopfield_testset - _step__MIN","hopfield_testset - _step__MAX","hopfield_testset - ci_val","hopfield_testset - ci_val__MIN","hopfield_testset - ci_val__MAX"
"362","724","724","724","0.8736613378030357","0.8736613378030357","0.8736613378030357"
"363","726","726","726","0.8769719200502107","0.8769719200502107","0.8769719200502107"
"364","728","728","728","0.8764330192417136","0.8764330192417136","0.8764330192417136"
"365","730","730","730","0.8750402547405354","0.8750402547405354","0.8750402547405354"
"366","732","732","732","0.8750850409390007","0.8750850409390007","0.8750850409390007"
"367","734","734","734","0.8759866596903808","0.8759866596903808","0.8759866596903808"
"368","736","736","736","0.8741185693400332","0.8741185693400332","0.8741185693400332"
"369","738","738","738","0.8721247426153238","0.8721247426153238","0.8721247426153238"
"370","740","740","740","0.8739068379804326","0.8739068379804326","0.8739068379804326"
"371","742","742","742","0.8719370082457135","0.8719370082457135","0.8719370082457135"
