"epoch","hopfield_testset - _step","hopfield_testset - _step__MIN","hopfield_testset - _step__MAX","hopfield_testset - ci_val","hopfield_testset - ci_val__MIN","hopfield_testset - ci_val__MAX"
"264","528","528","528","0.8726296230099165","0.8726296230099165","0.8726296230099165"
"265","530","530","530","0.8723032293474065","0.8723032293474065","0.8723032293474065"
"266","532","532","532","0.8786601459641926","0.8786601459641926","0.8786601459641926"
"267","534","534","534","0.8758090342966118","0.8758090342966118","0.8758090342966118"
"268","536","536","536","0.8715381576090429","0.8715381576090429","0.8715381576090429"
"269","538","538","538","0.8705880056575109","0.8705880056575109","0.8705880056575109"
"270","540","540","540","0.8706252895909283","0.8706252895909283","0.8706252895909283"
"271","542","542","542","0.8705693448211738","0.8705693448211738","0.8705693448211738"
"272","544","544","544","0.874408006934","0.874408006934","0.874408006934"
"273","546","546","546","0.8701017889904181","0.8701017889904181","0.8701017889904181"
"274","548","548","548","0.8703732259258419","0.8703732259258419","0.8703732259258419"
"275","550","550","550","0.8699830000058394","0.8699830000058394","0.8699830000058394"
"276","552","552","552","0.8734527119413507","0.8734527119413507","0.8734527119413507"
"277","554","554","554","0.8744086814830998","0.8744086814830998","0.8744086814830998"
"278","556","556","556","0.875100831674981","0.875100831674981","0.875100831674981"
"279","558","558","558","0.8736655725478628","0.8736655725478628","0.8736655725478628"
"280","560","560","560","0.8770187533489535","0.8770187533489535","0.8770187533489535"
"281","562","562","562","0.872078727047903","0.872078727047903","0.872078727047903"
"282","564","564","564","0.8713615219792195","0.8713615219792195","0.8713615219792195"
"283","566","566","566","0.8730843364030764","0.8730843364030764","0.8730843364030764"
"284","568","568","568","0.8733218472155461","0.8733218472155461","0.8733218472155461"
"285","570","570","570","0.8721089775921478","0.8721089775921478","0.8721089775921478"
"286","572","572","572","0.8731134969819543","0.8731134969819543","0.8731134969819543"
"287","574","574","574","0.8753710988702286","0.8753710988702286","0.8753710988702286"
"288","576","576","576","0.8693083299448474","0.8693083299448474","0.8693083299448474"
"289","578","578","578","0.87217852500606","0.87217852500606","0.87217852500606"
"290","580","580","580","0.8693442814570889","0.8693442814570889","0.8693442814570889"
"291","582","582","582","0.8706220529189711","0.8706220529189711","0.8706220529189711"
"292","584","584","584","0.8728708018169118","0.8728708018169118","0.8728708018169118"
"293","586","586","586","0.8705952605327496","0.8705952605327496","0.8705952605327496"
"294","588","588","588","0.8733060107058821","0.8733060107058821","0.8733060107058821"
"295","590","590","590","0.8743922894848133","0.8743922894848133","0.8743922894848133"
"296","592","592","592","0.8751415772663999","0.8751415772663999","0.8751415772663999"
"297","594","594","594","0.8751528575542077","0.8751528575542077","0.8751528575542077"
"298","596","596","596","0.8742326226669348","0.8742326226669348","0.8742326226669348"
"299","598","598","598","0.8760482706215109","0.8760482706215109","0.8760482706215109"
"300","600","600","600","0.873515693058532","0.873515693058532","0.873515693058532"
"301","602","602","602","0.8731427695703403","0.8731427695703403","0.8731427695703403"
"302","604","604","604","0.8717369607635197","0.8717369607635197","0.8717369607635197"
"303","606","606","606","0.8715591749856799","0.8715591749856799","0.8715591749856799"
"304","608","608","608","0.8687950560281241","0.8687950560281241","0.8687950560281241"
"305","610","610","610","0.8736498201958567","0.8736498201958567","0.8736498201958567"
