"epoch","hopfield_testset - _step","hopfield_testset - _step__MIN","hopfield_testset - _step__MAX","hopfield_testset - loss_to_report_val","hopfield_testset - loss_to_report_val__MIN","hopfield_testset - loss_to_report_val__MAX"
"320","640","640","640","0.13181522342493077","0.13181522342493077","0.13181522342493077"
"321","642","642","642","0.12893673293174648","0.12893673293174648","0.12893673293174648"
"322","644","644","644","0.1276209052321576","0.1276209052321576","0.1276209052321576"
"323","646","646","646","0.12996868531389472","0.12996868531389472","0.12996868531389472"
"324","648","648","648","0.12911179298308273","0.12911179298308273","0.12911179298308273"
"325","650","650","650","0.13010626545888535","0.13010626545888535","0.13010626545888535"
"326","652","652","652","0.13036177447779934","0.13036177447779934","0.13036177447779934"
"327","654","654","654","0.13160989105844642","0.13160989105844642","0.13160989105844642"
"328","656","656","656","0.12879378256171256","0.12879378256171256","0.12879378256171256"
"329","658","658","658","0.12871292918999314","0.12871292918999314","0.12871292918999314"
"330","660","660","660","0.12814603787578277","0.12814603787578277","0.12814603787578277"
"331","662","662","662","0.12848438467047166","0.12848438467047166","0.12848438467047166"
"332","664","664","664","0.12982447008297318","0.12982447008297318","0.12982447008297318"
"333","666","666","666","0.13221973058203695","0.13221973058203695","0.13221973058203695"
"334","668","668","668","0.13008187081277114","0.13008187081277114","0.13008187081277114"
"335","670","670","670","0.13062539050898417","0.13062539050898417","0.13062539050898417"
"336","672","672","672","0.12967445939970138","0.12967445939970138","0.12967445939970138"
"337","674","674","674","0.12897383165508935","0.12897383165508935","0.12897383165508935"
"338","676","676","676","0.12936714172256045","0.12936714172256045","0.12936714172256045"
"339","678","678","678","0.1301716818155917","0.1301716818155917","0.1301716818155917"
"340","680","680","680","0.13072436535508794","0.13072436535508794","0.13072436535508794"
"341","682","682","682","0.1329870158658634","0.1329870158658634","0.1329870158658634"
"342","684","684","684","0.13201894753611976","0.13201894753611976","0.13201894753611976"
"343","686","686","686","0.13226765813966887","0.13226765813966887","0.13226765813966887"
"344","688","688","688","0.1314907497546142","0.1314907497546142","0.1314907497546142"
